time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,2.62388421648,-0.561635572556,20.1459500123,6.2488872103,5.98198645435,0.0,3.29958649462,-0.630833152796,5.21272647606,-0.0223011651362,-0.16311625882,0.0,398.4212546633349,397.6654558221251,396.6187176192977,396.2008562501239
3.1200000000000023,2.82740872472,-0.600119222303,20.4591533551,6.24772840289,5.97274585556,0.0,3.48520281868,-0.652045489656,5.22671335496,-0.0139233752123,-0.140195268082,0.0,450.79604894056746,452.62234159792456,452.01391569933327,452.6887348795404
3.1800000000000024,3.04298743847,-0.63997892548,20.7755336424,6.24689872576,5.96419547991,0.0,3.70124544931,-0.676658693957,5.3181840659,-0.0136377904182,-0.14757649199,0.0,477.86421731614627,477.28368689313595,478.45433139548004,478.4762069233395
3.2400000000000024,3.2714324771,-0.681303157575,21.0965828495,6.24604027447,5.95540113259,0.0,3.9140995178,-0.700863165316,5.38244241011,-0.015681758708,-0.144638674723,0.0,471.7092269264468,471.91732899902405,472.0632251522049,471.90556792052223
3.3000000000000025,3.51166660862,-0.723971816314,21.4181190424,6.24517527304,5.94710427341,0.0,4.09422678519,-0.721487807839,5.33506760937,-0.0119996254343,-0.127910375162,0.0,436.47029836531647,437.8462191658371,438.00207628516756,438.308374557641
3.3600000000000025,3.76295876682,-0.767906015986,21.7371741899,6.24415841943,5.93997365831,0.0,4.28258140983,-0.743042761042,5.29969105892,-0.0293518459977,-0.105071647508,0.0,440.8363773111968,442.7068306376479,443.95684848452083,442.53051363957513
3.4200000000000026,4.02549923336,-0.813137374542,22.0536759086,6.24228861937,5.93325982214,0.0,4.46909078829,-0.764804744792,5.25005276013,-0.0350568297466,-0.131238156667,0.0,439.76888366345986,437.58377157032356,438.7058240865377,438.23139935872575
3.4800000000000026,4.29937331838,-0.859711415065,22.3673215234,6.23984648297,5.92573632269,0.0,4.66044503809,-0.787829311089,5.20438904653,-0.0554576296374,-0.115716905885,0.0,439.7272769282009,440.9968577233821,441.9311990054031,440.24502547100394
3.5400000000000027,4.58553892104,-0.907793590731,22.6801058969,6.23651902114,5.91855568701,0.0,4.87866504524,-0.815175323399,5.22095931324,-0.0554578323756,-0.129076645436,0.0,463.94249405713884,462.8797223520124,461.24631243901706,461.2443470883994
3.6000000000000028,4.88479890867,-0.957563128607,22.9935801713,6.23326631562,5.91126927291,0.0,5.09694858945,-0.844064814573,5.22739680121,-0.0518302109711,-0.109405201354,0.0,458.4291002862841,459.9768412504106,462.2684001102533,462.55240513869563
3.660000000000003,5.19613620205,-1.00897852003,23.3045607786,6.23039430574,5.90472156405,0.0,5.28126283309,-0.869998132579,5.13846421477,-0.0409322398084,-0.108581182811,0.0,430.2119161636968,430.2707712939577,429.6666502647183,430.5883188862652
3.720000000000003,5.51889201646,-1.06203062921,23.6109248443,6.22782552794,5.89855737725,0.0,5.47749518429,-0.898588544701,5.0733597859,-0.0468667529916,-0.0930624707163,0.0,438.5560202107389,439.8340178002312,438.78952149103145,438.29540923045977
3.780000000000003,5.85229659914,-1.11667667489,23.91045652,6.2253585367,5.89345845537,0.0,5.63628007819,-0.923136239229,4.91136281663,-0.0315691025932,-0.0723913260506,0.0,403.81025308258774,405.66427868681933,403.9026573675819,405.2792307935454
3.840000000000003,6.19558062624,-1.17287296022,24.2010676932,6.22351542173,5.88941925617,0.0,5.80667306651,-0.950218349428,4.77589145175,-0.0290698999429,-0.0587359176671,0.0,412.3007348430755,413.5019233220596,414.3003834669777,414.51973601379893
3.900000000000003,6.54902086233,-1.23070965771,24.483372354,6.22176120654,5.88571978208,0.0,5.97477657057,-0.97781183506,4.63453745849,-0.0295730115261,-0.068253861491,0.0,412.21759021314693,411.37231618901546,410.06395885979634,410.0189210076582
3.960000000000003,6.91380974712,-1.29041220345,24.7601879629,6.21997493196,5.88157525511,0.0,6.18479729105,-1.01240334025,4.59228870159,-0.0301706140695,-0.0707705296359,0.0,444.46560268035375,444.2556299633251,446.97137789986397,446.92239202373906
4.020000000000002,7.29034864794,-1.35209158898,25.0324270056,6.21798955371,5.87761102867,0.0,6.36655105299,-1.04372251671,4.4823947669,-0.0396799372088,-0.0580276962997,0.0,421.47607251467707,422.5727004469277,423.7135364901437,422.89449747507103
4.080000000000001,7.67799888978,-1.41571315035,25.2985503136,6.21590420637,5.87443817172,0.0,6.55507107937,-1.0771675867,4.38836973276,-0.0263828938533,-0.0441873064543,0.0,427.80307146442954,428.9782482889051,427.496656352448,428.62789346789344
4.14,8.07709609329,-1.48139618676,25.5593816194,6.21414410316,5.87174122443,0.0,6.74803035877,-1.11239995176,4.30596427169,-0.0360107316868,-0.0465175214491,0.0,433.0199722269913,432.82263031635756,432.1785109779039,431.36573458702617
4.199999999999998,8.48993120918,-1.54956997143,25.8202573744,6.21140656212,5.86933256424,0.0,7.01261236448,-1.16022169512,4.38883814926,-0.08417778543,-0.0297451836351,0.0,487.180718950316,488.43272334799406,489.3603518164539,485.75923234901643
4.259999999999997,8.9170936638,-1.62042915265,26.0826447862,6.20576327819,5.86775140967,0.0,7.22576723356,-1.20215747686,4.3570734225,-0.137267492961,-0.0203100931157,0.0,452.3990728812197,453.1581921990052,454.1885081483682,449.9002840364315
4.319999999999996,9.35598703525,-1.69373091427,26.3408462501,6.1971387537,5.86637053455,0.0,7.40378373199,-1.24184980295,4.24976668981,-0.161609435723,-0.0290610591063,0.0,427.317008967365,426.57008489049804,427.52125383659916,425.42070702661795
4.379999999999995,9.80693934772,-1.76982773072,26.595828173,6.18734933488,5.86436781362,0.0,7.62749775277,-1.29551500692,4.24902080168,-0.166442331752,-0.04382944378,0.0,464.1068214963925,462.9455022912649,463.57321941640186,463.169005322328
4.439999999999993,10.2714610561,-1.84935937732,26.8511629176,6.17751243747,5.86142523702,0.0,7.85612636621,-1.35635837497,4.26135504847,-0.159382035209,-0.0623125230664,0.0,469.43552187776714,467.99727151621886,469.4593569786454,469.9829320613769
4.499999999999992,10.7497049676,-1.93272370405,27.1072645686,6.16824844298,5.85780924377,0.0,8.08496317727,-1.42321317387,4.27449079046,-0.145950528101,-0.0564616105873,0.0,470.43844721273143,470.88903441028305,471.4126897131491,472.4285576471891
4.559999999999991,11.2406889413,-2.02001429251,27.3619851938,6.15975681387,5.85457258412,0.0,8.28091772742,-1.48712647951,4.21582187015,-0.133899948338,-0.0493348555131,0.0,449.82894157721614,450.4039561860183,447.309822982513,448.27179188645215
4.6199999999999894,11.7437135306,-2.11135988097,27.6138436406,6.15203319942,5.85160347155,0.0,8.48621962598,-1.5583312843,4.17895360906,-0.12000055992,-0.0497875210644,0.0,456.7986901444388,456.7611291798235,457.2494868636203,458.3410077456414
4.679999999999988,12.2588878251,-2.2070674401,27.863179725,6.14514902185,5.84881188521,0.0,8.68591362437,-1.63245647184,4.13181684988,-0.105878480806,-0.0406951473931,0.0,454.74040259917615,455.4671247679248,454.16320233633814,455.28326467227004
4.739999999999987,12.7862489233,-2.30740971264,28.1101967199,6.13903521254,5.8461117138,0.0,8.89236062779,-1.71276117559,4.10155643186,-0.0949370681393,-0.055422756723,0.0,462.06895011691336,460.90496516523507,461.33432562575945,462.18906694781737
4.799999999999986,13.3256066009,-2.41256694774,28.3546367828,6.13332318029,5.84290807585,0.0,9.08591251789,-1.79290894482,4.04603834281,-0.0957323476518,-0.0496185942476,0.0,454.11869496776666,454.58235935460135,454.13343522458354,454.0621267105753
4.859999999999984,13.8763373285,-2.5225649752,28.5953014452,6.12710484215,5.83953828083,0.0,9.27147808755,-1.87413957834,3.97580811102,-0.128239811672,-0.0743375002097,0.0,450.63737516772875,448.63184319678686,451.73621447324456,449.09652184196915
4.919999999999983,14.4390477154,-2.6378331327,28.8335461046,6.11931837822,5.83575358669,0.0,9.4851276738,-1.96870411659,3.96481108261,-0.133031525889,-0.0468602243034,0.0,470.3550690924335,472.47597663922505,471.1966688161204,470.8115764908434
4.979999999999982,15.0146440096,-2.75894782216,29.071290429,6.11083120015,5.83264295795,0.0,9.70087436366,-2.06906461875,3.95914223204,-0.169120650016,-0.0643581405605,0.0,475.8023527859549,474.4588036692363,475.9220134559325,473.13251144359145
5.0399999999999805,15.603963672,-2.88653538918,29.3103064028,6.10048515939,5.82921132259,0.0,9.94244666362,-2.18463335292,4.00664530492,-0.180044718203,-0.0457547161577,0.0,493.3930161404824,494.7629891603514,494.9600865308724,494.12984864742214
